Sales_Trend,Sales_Diff,Amount
-0.1842837273991655,-265.0,1173.0
-0.6086956521739131,-714.0,459.0
1.0087145969498912,463.0,922.0
-0.2917570498915401,-269.0,653.0
-0.444104134762634,-290.0,363.0
0.3746556473829201,136.0,499.0
-0.0260521042084168,-13.0,486.0
0.4238683127572016,206.0,692.0
-0.573699421965318,-397.0,295.0
0.2305084745762711,68.0,363.0
0.0991735537190081,36.0,399.0
1.380952380952381,551.0,950.0
-0.5800000000000001,-551.0,399.0
0.5664160401002507,226.0,625.0
0.784,490.0,1115.0
-0.4026905829596412,-449.0,666.0
-0.0611928900390439,-40.75446476600325,625.2455352339967
0.113162686942696,70.75446476600325,696.0
-0.2543103448275862,-177.0,519.0
1.3102119460500965,680.0,1199.0
-0.530442035029191,-636.0,563.0
-0.2912966252220248,-164.0,399.0
0.2205513784461152,88.0,487.0
0.1663244353182751,81.0,568.0
-0.2975352112676056,-169.0,399.0
-0.2706766917293233,-108.0,291.0
1.5567010309278349,453.0,744.0
-0.0645161290322581,-48.0,696.0
-0.3347701149425287,-233.0,463.0
0.0140820734341251,6.519999999999982,469.52
-0.2779860282842051,-130.51999999999998,339.0
1.0058997050147491,341.0,680.0
0.1161764705882353,79.0,759.0
-0.1752305665349143,-133.0,626.0
-0.3626198083067092,-227.0,399.0
0.5012531328320802,200.0,599.0
-0.333889816360601,-200.0,399.0
0.5012531328320802,200.0,599.0
-0.5141903171953255,-308.0,291.0
-0.0515463917525773,-15.0,276.0
1.2681159420289854,350.0,626.0
-0.5479233226837061,-343.0,283.0
1.561837455830389,442.0,725.0
-0.5931034482758621,-430.0,295.0
0.7559322033898306,223.0,518.0
-0.2297297297297297,-119.0,399.0
1.1353383458646618,453.0,852.0
-0.3333333333333333,-284.0,568.0
0.357394366197183,203.0,771.0
1.1647211413748375,898.0,1669.0
-0.6764529658478131,-1129.0,540.0
1.0592592592592591,572.0,1112.0
-0.5341726618705036,-594.0,518.0
1.1525096525096523,597.0,1115.0
-0.0026905829596413,-3.0,1112.0
-0.6411870503597122,-713.0,399.0
0.1929824561403508,77.0,476.0
0.0483193277310924,23.0,499.0
0.0380761523046091,19.0,518.0
-0.0617760617760617,-32.0,486.0
-0.1790123456790123,-87.0,399.0
2.1578947368421053,861.0,1260.0
-0.6833333333333333,-861.0,399.0
1.1353383458646618,453.0,852.0
-0.2661437379882667,-226.75446476600325,625.2455352339967
-0.221105993475441,-138.24553523399675,487.0
0.2838717355934224,138.24553523399675,625.2455352339967
-0.3394594975469346,-212.24553523399675,413.0
0.9079903147699756,375.0,788.0
0.5050761421319796,398.0,1186.0
-0.6661045531197302,-790.0,396.0
0.6642676767676767,263.04999999999995,659.05
-0.0091798801304907,-6.0499999999999545,653.0
-1.0,-653.0,0.0
inf,458.0,458.0
0.0633187772925765,29.0,487.0
0.2258726899383982,110.0,597.0
0.2747068676716917,164.0,761.0
0.0972404730617608,74.0,835.0
-0.3796407185628743,-317.0,518.0
0.2070377128069436,107.24553523399676,625.2455352339967
0.1531469788587411,95.75446476600324,721.0
-0.3647711511789181,-263.0,458.0
0.4541484716157205,208.0,666.0
-0.4009009009009009,-267.0,399.0
1.7543859649122808,700.0,1099.0
-0.6787989080982711,-746.0,353.0
0.1303116147308782,46.0,399.0
0.3383458646616541,135.0,534.0
0.8375468164794007,447.25,981.25
-1.0,-981.25,0.0
inf,657.0,657.0
-0.0471841704718417,-31.0,626.0
0.5674920127795526,355.25,981.25
-0.0838216560509553,-82.25,899.0
-0.3045099719310381,-273.75446476600325,625.2455352339967
-0.0451751090448425,-28.245535233996748,597.0
0.8408710217755444,502.0,1099.0
-0.2829845313921747,-311.0,788.0
-0.4175126903553299,-329.0,459.0
1.5838779956427014,727.0,1186.0
-0.4721753794266442,-560.0,626.0
-0.0012052152811553,-0.7544647660032524,625.2455352339967
0.0,0.0,625.2455352339967
-0.4738067183848462,-296.24553523399675,329.0
-0.1489361702127659,-49.0,280.0
-0.1107142857142857,-31.0,249.0
2.285140562248996,569.0,818.0
-0.4755501222493887,-389.0,429.0
0.0675990675990676,29.0,458.0
0.3651649240916959,167.24553523399675,625.2455352339967
-0.2402984535951426,-150.24553523399675,475.0
0.6589473684210527,313.0,788.0
-0.0558375634517765,-44.0,744.0
-0.3844086021505376,-286.0,458.0
0.1026200873362446,47.0,505.0
1.3485148514851484,681.0,1186.0
-0.496627318718381,-589.0,597.0
-0.2244556113902848,-134.0,463.0
0.0172786177105832,8.0,471.0
0.3290870488322717,155.0,626.0
-0.3626198083067092,-227.0,399.0
0.974937343358396,389.0,788.0
-0.0469543147208121,-37.0,751.0
-0.5099866844207723,-383.0,368.0
1.0217391304347827,376.0,744.0
-0.4637096774193548,-345.0,399.0
0.1904761904761904,76.0,475.0
0.0,0.0,475.0
0.0968421052631578,46.0,521.0
0.3838771593090211,200.0,721.0
0.0929264909847433,67.0,788.0
-0.383248730964467,-302.0,486.0
0.2283950617283949,111.0,597.0
0.2462311557788945,147.0,744.0
0.2620967741935485,195.0,939.0
-0.4494142705005325,-422.0,517.0
0.4390715667311411,227.0,744.0
-0.1596162160833377,-118.75446476600324,625.2455352339967
-0.147534896349918,-92.24553523399676,533.0
0.0562851782363977,30.0,563.0
-0.0248667850799289,-14.0,549.0
0.1402550091074681,77.0,626.0
0.755591054313099,473.0,1099.0
-0.4310777659381285,-473.75446476600325,625.2455352339967
0.113162686942696,70.75446476600325,696.0
1.057471264367816,736.0,1432.0
-0.6983240223463687,-1000.0,432.0
2.0972222222222223,906.0,1338.0
-0.553811659192825,-741.0,597.0
0.4874371859296482,291.0,888.0
0.1632882882882882,145.0,1033.0
-0.6360116166505324,-657.0,376.0
1.353723404255319,509.0,885.0
-0.2824858757062146,-250.0,635.0
-0.0598425196850394,-38.0,597.0
-0.0569514237855945,-34.0,563.0
-0.1136767317939608,-64.0,499.0
0.1002004008016033,50.0,549.0
0.0,0.0,549.0
-0.1766848816029144,-97.0,452.0
-0.0066371681415928,-3.0,449.0
0.5256124721603563,236.0,685.0
-0.4291970802919708,-294.0,391.0
0.0204603580562658,8.0,399.0
0.4962406015037595,198.0,597.0
-0.5829145728643217,-348.0,249.0
3.4136546184738954,850.0,1099.0
0.0,0.0,1099.0
-0.545950864422202,-600.0,499.0
0.4909819639278556,245.0,744.0
-0.4636424731182795,-344.95,399.05
0.1622854278912415,64.75999999999999,463.81
-0.0685841184967982,-31.81,432.0
0.0717592592592593,31.0,463.0
0.3504223223196474,162.24553523399675,625.2455352339967
-1.0,-625.2455352339967,0.0
inf,625.2455352339967,625.2455352339967
0.0635821649668002,39.75446476600325,665.0
-0.1533834586466165,-102.0,563.0
-0.2912966252220248,-164.0,399.0
1.426065162907268,569.0,968.0
-0.5103305785123967,-494.0,474.0
0.3190834076666597,151.24553523399675,625.2455352339967
0.0540659034907813,33.80446476600321,659.05
-0.3733404142326074,-246.04999999999995,413.0
0.1985472154963681,82.0,495.0
-0.0727272727272727,-36.0,459.0
0.0588235294117647,27.0,486.0
1.5473251028806585,752.0,1238.0
-0.3529886914378028,-437.0,801.0
-0.3420724094881398,-274.0,527.0
-0.0645161290322581,-34.0,493.0
-1.0,-493.0,0.0
inf,280.95,280.95
1.804769531945186,507.05,788.0
-0.2055837563451776,-162.0,626.0
-0.3993610223642172,-250.0,376.0
0.252659574468085,95.0,471.0
-0.1528662420382165,-72.0,399.0
0.1337844611528822,53.38,452.38
2.1654803483796807,979.62,1432.0
-0.5633760228812872,-806.7544647660033,625.2455352339967
0.1595444655653084,99.75446476600324,725.0
-0.3117241379310345,-226.0,499.0
-0.0561122244488977,-28.0,471.0
0.3274852128110335,154.24553523399675,625.2455352339967
-0.2818821171878296,-176.24553523399675,449.0
0.5233853006681515,235.0,684.0
-0.2032163742690058,-139.0,545.0
0.0,0.0,545.0
-0.2311926605504587,-126.0,419.0
0.4922327809880591,206.24553523399675,625.2455352339967
0.113162686942696,70.75446476600325,696.0
-0.1016587137442575,-70.75446476600325,625.2455352339967
0.0,0.0,625.2455352339967
-0.3618507010199199,-226.24553523399675,399.0
0.5363408521303259,214.0,613.0
0.0668841761827079,41.0,654.0
-0.2553516819571865,-167.0,487.0
0.5277207392197125,257.0,744.0
-0.3293010752688172,-245.0,499.0
0.0,0.0,499.0
-0.1863727454909819,-93.0,406.0
0.8152709359605912,331.0,737.0
-0.1207598371777476,-89.0,648.0
0.2083333333333332,135.0,783.0
-0.0498084291187739,-39.0,744.0
0.0,0.0,744.0
-0.1223118279569892,-91.0,653.0
0.2067381316998469,135.0,788.0
0.5494923857868019,433.0,1221.0
-1.0,-1221.0,0.0
inf,1112.0,1112.0
0.066546762589928,74.0,1186.0
-0.6947723440134908,-824.0,362.0
0.1933701657458564,70.0,432.0
0.3819444444444444,165.0,597.0
0.0954773869346734,57.0,654.0
-0.2079510703363914,-136.0,518.0
0.2084942084942085,108.0,626.0
0.2156549520766773,135.0,761.0
0.5584756898817345,425.0,1186.0
0.0,0.0,1186.0
0.0227655986509274,27.0,1213.0
-0.2399010717230008,-291.0,922.0
-0.5672451193058569,-523.0,399.0
0.2355889724310778,94.0,493.0
0.9298782961460446,458.43,951.43
-0.3136646941971558,-298.42999999999995,653.0
0.2557427258805513,167.0,820.0
-0.598780487804878,-491.0,329.0
1.082066869300912,356.0,685.0
-0.2715328467153285,-186.0,499.0
0.5791583166332666,289.0,788.0
-0.2065411989416284,-162.75446476600325,625.2455352339967
0.0,0.0,625.2455352339967
-0.2642890287447698,-165.24553523399675,460.0
0.359229424421732,165.24553523399675,625.2455352339967
1.2199278871788248,762.7544647660033,1388.0
-0.4301152737752162,-597.0,791.0
-0.2095505243565149,-165.75446476600325,625.2455352339967
-0.2658884004214116,-166.24553523399675,459.0
0.8562091503267975,393.0,852.0
0.7816901408450705,666.0,1518.0
-0.6054018445322793,-919.0,599.0
-0.0033388981636059,-2.0,597.0
0.0033500837520938,2.0,599.0
0.3689482470784642,221.0,820.0
-0.1512195121951219,-124.0,696.0
0.2140804597701149,149.0,845.0
-0.2600644553443825,-219.75446476600325,625.2455352339967
0.0,0.0,625.2455352339967
-0.0451751090448425,-28.245535233996748,597.0
0.1457286432160804,87.0,684.0
0.0014619883040936,1.0,685.0
0.6277372262773722,430.0,1115.0
0.0278026905829595,31.0,1146.0
-0.575043630017452,-659.0,487.0
-0.324435318275154,-158.0,329.0
0.9004423563343367,296.24553523399675,625.2455352339967
-0.4738067183848462,-296.24553523399675,329.0
1.3069908814589666,430.0,759.0
-0.0197628458498023,-15.0,744.0
-0.5577956989247312,-415.0,329.0
1.2613981762917934,415.0,744.0
-0.3051075268817204,-227.0,517.0
1.1121856866537718,575.0,1092.0
-0.4972527472527472,-543.0,549.0
0.1384335154826959,76.0,625.0
-0.1807999999999999,-113.0,512.0
-0.357421875,-183.0,329.0
0.0,0.0,329.0
0.2127659574468086,70.0,399.0
-0.0576441102756892,-23.0,376.0
0.0611702127659574,23.0,399.0
0.5670314166265582,226.24553523399675,625.2455352339967
0.1561218101772949,97.61446476600328,722.86
-0.0952604930415295,-68.86000000000001,654.0
-0.4969418960244648,-325.0,329.0
0.43161094224924,142.0,471.0
1.3906581740976645,655.0,1126.0
-0.2682060390763765,-302.0,824.0
-0.2412068747160233,-198.75446476600325,625.2455352339967
0.0459890765237402,28.75446476600325,654.0
-0.1314984709480122,-86.0,568.0
-0.3380281690140845,-192.0,376.0
0.8510638297872339,320.0,696.0
0.0043103448275862,3.0,699.0
-0.2360515021459227,-165.0,534.0
0.2247191011235956,120.0,654.0
-0.0840978593272171,-55.0,599.0
0.347245409015025,208.0,807.0
-0.4969021065675341,-401.0,406.0
0.8325123152709359,338.0,744.0
-0.4124462365591398,-306.86,437.14
0.5212517728874044,227.86,665.0
-1.0,-665.0,0.0
inf,824.0,824.0
-0.4854368932038835,-400.0,424.0
0.1910377358490567,81.0,505.0
0.1603960396039603,81.0,586.0
0.083617747440273,49.0,635.0
0.8677165354330709,551.0,1186.0
-0.7318718381112985,-868.0,318.0
1.1886792452830188,378.0,696.0
0.7227011494252873,503.0,1199.0
-0.6171809841534612,-740.0,459.0
0.0610021786492374,28.0,487.0
1.2833675564681726,625.0,1112.0
-0.6825539568345323,-759.0,353.0
0.1303116147308782,46.0,399.0
0.2957393483709274,118.0,517.0
-0.2147001934235977,-111.0,406.0
0.3990147783251232,162.0,568.0
0.9348591549295776,531.0,1099.0
-0.2538671519563239,-279.0,820.0
-0.2024390243902438,-166.0,654.0
0.1376146788990826,90.0,744.0
-0.217741935483871,-162.0,582.0
-0.3676975945017182,-214.0,368.0
0.6222826086956521,229.0,597.0
-0.4489112227805695,-268.0,329.0
1.699088145896657,559.0,888.0
-0.4177927927927928,-371.0,517.0
0.1102514506769825,57.0,574.0
-0.3048780487804878,-175.0,399.0
0.5914786967418546,236.0,635.0
0.0283464566929134,18.0,653.0
-0.0857580398162327,-56.0,597.0
-1.0,-597.0,0.0
inf,493.0,493.0
0.2682465217728129,132.24553523399675,625.2455352339967
-0.0915568876674548,-57.24553523399675,568.0
-0.2975352112676056,-169.0,399.0
0.363408521303258,145.0,544.0
1.2444852941176472,677.0,1221.0
-0.6986076986076986,-853.0,368.0
0.6990367805271651,257.24553523399675,625.2455352339967
-0.1363392946134254,-85.24553523399675,540.0
0.4055555555555554,219.0,759.0
-1.0,-759.0,0.0
inf,1115.0,1115.0
-0.4392416724358773,-489.75446476600325,625.2455352339967
-0.3138695507206658,-196.24553523399675,429.0
1.7645687645687644,757.0,1186.0
-0.4728115217251292,-560.7544647660033,625.2455352339967
0.9528328171796436,595.7544647660033,1221.0
-0.208026208026208,-254.0,967.0
0.1499482936918303,145.0,1112.0
-0.6627697841726619,-737.0,375.0
0.5920000000000001,222.0,597.0
0.0,0.0,597.0
-0.2713567839195979,-162.0,435.0
0.8114942528735631,353.0,788.0
0.4581218274111676,361.0,1149.0
-0.0322019147084421,-37.0,1112.0
-0.3839928057553957,-427.0,685.0
0.108029197080292,74.0,759.0
-0.2332015810276679,-177.0,582.0
-0.5189003436426116,-302.0,280.0
2.2928571428571427,642.0,922.0
-0.5314533622559653,-490.0,432.0
0.0601851851851851,26.0,458.0
0.5782969432314411,264.86,722.86
-0.4798439531859558,-346.86,376.0
-0.125,-47.0,329.0
2.3890577507598785,786.0,1115.0
-0.6699551569506726,-747.0,368.0
0.5434782608695652,200.0,568.0
0.3873239436619717,220.0,788.0
-0.6053299492385786,-477.0,311.0
0.5369774919614148,167.0,478.0
-0.213389121338912,-102.0,376.0
2.8085106382978724,1056.0,1432.0
-0.651536312849162,-933.0,499.0
1.376753507014028,687.0,1186.0
-0.602866779089376,-715.0,471.0
0.6730360934182591,317.0,788.0
-0.4936548223350253,-389.0,399.0
0.2506265664160401,100.0,499.0
-0.0240480961923847,-12.0,487.0
-0.24435318275154,-119.0,368.0
1.9864130434782608,731.0,1099.0
-0.4310777659381285,-473.75446476600325,625.2455352339967
0.3178822615528471,198.75446476600325,824.0
-0.4441747572815534,-366.0,458.0
0.3651649240916959,167.24553523399675,625.2455352339967
-0.4738067183848462,-296.24553523399675,329.0
0.1428571428571428,47.0,376.0
0.3069946808510637,115.43,491.43
-0.1880837555704779,-92.43,399.0
0.150375939849624,60.0,459.0
1.422657952069717,653.0,1112.0
-0.3174460431654676,-353.0,759.0
-0.1923583662714098,-146.0,613.0
0.1158238172920065,71.0,684.0
-0.2880116959064327,-197.0,487.0
0.3408624229979466,166.0,653.0
-0.445635528330781,-291.0,362.0
0.9226519337016574,334.0,696.0
-0.1016587137442575,-70.75446476600325,625.2455352339967
-0.3618507010199199,-226.24553523399675,399.0
0.7343358395989974,293.0,692.0
-0.1791907514450866,-124.0,568.0
0.4507042253521127,256.0,824.0
-0.0436893203883494,-36.0,788.0
-0.2065411989416284,-162.75446476600325,625.2455352339967
-0.3986362495826814,-249.24553523399675,376.0
0.2952127659574468,111.0,487.0
-0.3820328542094456,-186.05,300.95
-0.1139059644459211,-34.27999999999997,266.67
2.4687066411669853,658.3299999999999,925.0
-0.3135135135135135,-290.0,635.0
-0.5921259842519685,-376.0,259.0
1.4140754256138872,366.2455352339968,625.2455352339967
-0.3090714356907403,-193.24553523399675,432.0
0.0393518518518518,17.0,449.0
0.2605790645879733,117.0,566.0
0.5636042402826855,319.0,885.0
-0.1853107344632768,-164.0,721.0
0.2316227461858528,167.0,888.0
-0.3254504504504504,-289.0,599.0
0.3906510851419031,234.0,833.0
-0.4009603841536614,-334.0,499.0
-0.2004008016032064,-100.0,399.0
0.8471177944862156,338.0,737.0
0.508819538670285,375.0,1112.0
-0.1016187050359712,-113.0,999.0
-0.6006006006006006,-600.0,399.0
-0.0601503759398496,-24.0,375.0
0.0,0.0,375.0
0.6666666666666667,250.0,625.0
0.0003928563743949,0.2455352339967476,625.2455352339967
0.0012066695777697,0.7544647660032524,626.0
0.2587859424920127,162.0,788.0
-0.4479695431472081,-353.0,435.0
0.896551724137931,390.0,825.0
-0.3345454545454546,-276.0,549.0
0.4043715846994535,222.0,771.0
0.5382619974059664,415.0,1186.0
-0.418212478920742,-496.0,690.0
-0.093847050385512,-64.75446476600325,625.2455352339967
0.2139231025711299,133.75446476600325,759.0
-0.1633728590250329,-124.0,635.0
0.8881889763779527,564.0,1199.0
-0.5020850708924103,-602.0,597.0
0.2462311557788945,147.0,744.0
-0.2741935483870967,-204.0,540.0
0.1578621022851791,85.24553523399675,625.2455352339967
0.1899325274215026,118.75446476600324,744.0
-0.2970430107526881,-221.0,523.0
-1.0,-523.0,0.0
inf,588.0,588.0
-0.3605442176870748,-212.0,376.0
0.449468085106383,169.0,545.0
0.1577981651376145,86.0,631.0
0.2028526148969889,128.0,759.0
-0.4743083003952569,-360.0,399.0
0.1829573934837092,73.0,472.0
0.3246727441398236,153.24553523399675,625.2455352339967
0.7577094726293434,473.75446476600325,1099.0
-0.6578707916287534,-723.0,376.0
0.0611702127659574,23.0,399.0
0.2982456140350877,119.0,518.0
0.2070377128069436,107.24553523399676,625.2455352339967
0.4154439338279971,259.75446476600325,885.0
0.568361581920904,503.0,1388.0
-0.3451008645533141,-479.0,909.0
0.4290429042904291,390.0,1299.0
-0.7567359507313318,-983.0,316.0
1.3544303797468356,428.0,744.0
-0.3454301075268817,-257.0,487.0
0.2838717355934224,138.24553523399675,625.2455352339967
0.015601014667546,9.754464766003252,635.0
0.1826771653543306,116.0,751.0
-0.1674493538828272,-125.75446476600324,625.2455352339967
0.3178822615528471,198.75446476600325,824.0
-0.3992718446601941,-329.0,495.0
0.3212121212121213,159.0,654.0
-1.0,-654.0,0.0
inf,599.0,599.0
-0.1268781302170284,-76.0,523.0
0.1950286806883365,102.0,625.0
0.1775999999999999,111.0,736.0
-1.0,-736.0,0.0
inf,499.0,499.0
-0.0240480961923847,-12.0,487.0
0.1889117043121149,92.0,579.0
0.0798713907322914,46.24553523399675,625.2455352339967
-0.1507336397032016,-94.24553523399676,531.0
0.5536723163841808,294.0,825.0
-0.1757575757575757,-145.0,680.0
-0.5720588235294117,-389.0,291.0
1.147766323024055,334.0,625.0
0.1439999999999999,90.0,715.0
0.0139860139860139,10.0,725.0
0.1379310344827586,100.0,825.0
-0.623030303030303,-514.0,311.0
1.5466237942122183,481.0,792.0
-0.2105485666237414,-166.75446476600325,625.2455352339967
-0.3618507010199199,-226.24553523399675,399.0
0.2205513784461152,88.0,487.0
0.3675564681724845,179.0,666.0
-0.018018018018018,-12.0,654.0
0.8547400611620795,559.0,1213.0
-0.5358615004122012,-650.0,563.0
-1.0,-563.0,0.0
inf,625.2455352339967,625.2455352339967
0.0,0.0,625.2455352339967
0.1043341552876333,65.23446476600327,690.48
-0.5235198702351986,-361.48,329.0
0.6200607902735562,204.0,533.0
0.1730685464052472,92.24553523399676,625.2455352339967
-0.2770840021579043,-173.24553523399675,452.0
1.4668141592920354,663.0,1115.0
-0.642152466367713,-716.0,399.0
1.7944862155388472,716.0,1115.0
-0.4089686098654709,-456.0,659.0
-0.0500758725341426,-33.0,626.0
-0.4744408945686901,-297.0,329.0
0.9004423563343367,296.24553523399675,625.2455352339967
0.2139231025711299,133.75446476600325,759.0
-1.0,-759.0,0.0
inf,545.0,545.0
-0.1064220183486238,-58.0,487.0
0.0,0.0,487.0
-0.2279260780287474,-111.0,376.0
0.4893617021276595,184.0,560.0
0.3285714285714285,184.0,744.0
0.0,0.0,744.0
-0.5577956989247312,-415.0,329.0
0.0729483282674772,24.0,353.0
1.0477620396600569,369.86,722.86
-0.1741139363085522,-125.86,597.0
0.3199329983249581,191.0,788.0
-0.5964467005076142,-470.0,318.0
0.2547169811320755,81.0,399.0
3.1303258145363406,1249.0,1648.0
-0.7858009708737864,-1295.0,353.0
0.1983002832861189,70.0,423.0
0.2080378250591017,88.0,511.0
0.614481409001957,314.0,825.0
0.886060606060606,731.0,1556.0
-0.5981712498496166,-930.7544647660033,625.2455352339967
-0.0003927020988719,-0.2455352339967476,625.0
-0.136,-85.0,540.0
-0.5388888888888889,-291.0,249.0
0.8393574297188755,209.0,458.0
-0.056768558951965,-26.0,432.0
-0.0763888888888888,-33.0,399.0
-0.0551378446115288,-22.0,377.0
1.1856763925729443,447.0,824.0
-0.6007281553398058,-495.0,329.0
1.4346504559270516,472.0,801.0
-0.2184769038701622,-175.0,626.0
0.1884984025559104,118.0,744.0
0.0,0.0,744.0
-0.4852150537634409,-361.0,383.0
0.4908616187989556,188.0,571.0
0.0,0.0,571.0
-0.3012259194395796,-172.0,399.0
1.972431077694236,787.0,1186.0
-0.372681281618887,-442.0,744.0
-0.2741935483870967,-204.0,540.0
0.1574074074074074,85.0,625.0
0.1599999999999999,100.0,725.0
0.5379310344827586,390.0,1115.0
-0.5840269058295964,-651.19,463.81
0.1750501282852892,81.19,545.0
0.1247706422018348,68.0,613.0
-0.2071778140293637,-127.0,486.0
-0.1790123456790123,-87.0,399.0
0.0,0.0,399.0
0.8170426065162908,326.0,725.0
-0.1737931034482758,-126.0,599.0
-0.1869782971619366,-112.0,487.0
-0.0780287474332649,-38.0,449.0
0.1514476614699331,68.0,517.0
-0.1450676982591876,-75.0,442.0
0.6402714932126696,283.0,725.0
-0.4496551724137931,-326.0,399.0
0.4586466165413534,183.0,582.0
0.0,0.0,582.0
0.0743050433573826,43.24553523399675,625.2455352339967
0.260304881193742,162.75446476600325,788.0
-0.2398477157360405,-189.0,599.0
0.8614357262103507,516.0,1115.0
-0.6098654708520179,-680.0,435.0
-0.0068965517241379,-3.0,432.0
0.4606481481481481,199.0,631.0
-0.3676703645007924,-232.0,399.0
-0.0576441102756892,-23.0,376.0
0.3803191489361701,143.0,519.0
0.2832369942196531,147.0,666.0
0.2117117117117117,141.0,807.0
-0.0099132589838909,-8.0,799.0
-0.0500625782227784,-40.0,759.0
-0.3478260869565217,-264.0,495.0
0.2101010101010101,104.0,599.0
-0.2554257095158597,-153.0,446.0
0.2022197309417042,90.19000000000004,536.19
-0.3864115332251627,-207.19000000000003,329.0
0.2127659574468086,70.0,399.0
1.0651629072681703,425.0,824.0
-0.5157766990291262,-425.0,399.0
0.974937343358396,389.0,788.0
0.0038071065989848,3.0,791.0
-0.495575221238938,-392.0,399.0
-0.0142105263157895,-5.670000000000016,393.33
0.7542521546792771,296.67,690.0
-0.2855072463768116,-197.0,493.0
0.1521298174442191,75.0,568.0
-0.0088028169014084,-5.0,563.0
1.012433392539965,570.0,1133.0
-0.3300970873786407,-374.0,759.0
0.469038208168643,356.0,1115.0
-0.3085201793721973,-344.0,771.0
-0.1763942931258106,-136.0,635.0
0.0299212598425195,19.0,654.0
-0.0428134556574923,-28.0,626.0
-0.2236421725239616,-140.0,486.0
-0.1172839506172839,-57.0,429.0
0.0675990675990676,29.0,458.0
0.7205240174672489,330.0,788.0
-0.1700507614213198,-134.0,654.0
0.261467889908257,171.0,825.0
-0.04,-33.0,792.0
-0.4962121212121212,-393.0,399.0
-0.2506265664160401,-100.0,299.0
0.5919732441471572,177.0,476.0
0.0903361344537814,43.0,519.0
-0.1676300578034681,-87.0,432.0
0.4473276278564739,193.24553523399675,625.2455352339967
-0.3618507010199199,-226.24553523399675,399.0
-0.0601503759398496,-24.0,375.0
-1.0,-375.0,0.0
inf,625.2455352339967,625.2455352339967
0.3952598632687776,247.13446476600325,872.38
0.2207982759806506,192.62,1065.0
-0.3014084507042254,-321.0,744.0
-0.3844086021505376,-286.0,458.0
0.4279475982532752,196.0,654.0
-0.4250764525993884,-278.0,376.0
0.928191489361702,349.0,725.0
0.2151724137931034,156.0,881.0
-0.4335981838819523,-382.0,499.0
0.1382765531062124,69.0,568.0
0.9630281690140844,547.0,1115.0
-0.4340807174887893,-484.0,631.0
-0.2456418383518225,-155.0,476.0
0.0483193277310924,23.0,499.0
0.0681362725450902,34.0,533.0
0.0544090056285178,29.0,562.0
0.1850533807829182,104.0,666.0
-0.2687687687687687,-179.0,487.0
0.3039014373716633,148.0,635.0
0.0,0.0,635.0
-0.2488188976377953,-158.0,477.0
-0.0293501048218028,-14.0,463.0
-1.0,-463.0,0.0
inf,1115.0,1115.0
-0.642152466367713,-716.0,399.0
0.1478696741854637,59.0,458.0
-0.3034934497816594,-139.0,319.0
0.670846394984326,214.0,533.0
0.022514071294559,12.0,545.0
0.0954128440366972,52.0,597.0
-0.0100502512562814,-6.0,591.0
-0.0152284263959391,-9.0,582.0
-0.056701030927835,-33.0,549.0
0.1566484517304189,86.0,635.0
-0.4440944881889763,-282.0,353.0
0.3796033994334278,134.0,487.0
1.2833675564681726,625.0,1112.0
-0.3794964028776978,-422.0,690.0
0.1420289855072463,98.0,788.0
-0.381979695431472,-301.0,487.0
0.2258726899383982,110.0,597.0
0.3417085427135677,204.0,801.0
-0.5624469413233457,-450.52,350.48
0.9002510842273452,315.52,666.0
-0.3903903903903903,-260.0,406.0
1.623152709359606,659.0,1065.0
0.5671361502347418,604.0,1669.0
-0.7082085080886759,-1182.0,487.0
0.0164271047227926,8.0,495.0
0.7555555555555555,374.0,869.0
-0.0713463751438434,-62.0,807.0
-0.3308550185873605,-267.0,540.0
0.4666666666666665,252.0,792.0
0.0113636363636364,9.0,801.0
-0.3258426966292135,-261.0,540.0
0.0148148148148148,8.0,548.0
-0.4616788321167883,-253.0,295.0
0.4745762711864407,140.0,435.0
2.291954022988506,997.0,1432.0
-0.6222416201117318,-891.05,540.95
0.2089841944726869,113.04999999999995,654.0
-0.2538226299694189,-166.0,488.0
0.3647540983606556,178.0,666.0
-0.0611928900390439,-40.75446476600325,625.2455352339967
0.4202420488579226,262.75446476600325,888.0
0.2522522522522523,224.0,1112.0
-0.7507733812949641,-834.86,277.14
0.0859132568376994,23.81,300.95
0.0411364013955806,12.379999999999995,313.33
1.8691794593559503,585.6700000000001,899.0
-0.1652057842046718,-148.51999999999998,750.48
-0.1285577230572433,-96.48000000000002,654.0
0.1085626911314985,71.0,725.0
-0.136551724137931,-99.0,626.0
-0.4201277955271565,-263.0,363.0
0.1818181818181818,66.0,429.0
0.7342657342657342,315.0,744.0
-0.4637096774193548,-345.0,399.0
0.5012531328320802,200.0,599.0
1.0934891485809684,655.0,1254.0
-0.5877192982456141,-737.0,517.0
0.9980657640232108,516.0,1033.0
0.14811229428848,153.0,1186.0
-0.6357504215851602,-754.0,432.0
0.8541666666666667,369.0,801.0
0.0287141073657928,23.0,824.0
0.366504854368932,302.0,1126.0
0.0532859680284192,60.0,1186.0
-0.6897133220910624,-818.0,368.0
0.5298913043478262,195.0,563.0
-0.2664298401420959,-150.0,413.0
0.5835351089588379,241.0,654.0
-0.0439670715076502,-28.75446476600325,625.2455352339967
-0.1283424362302163,-80.24553523399675,545.0
-0.1889908256880733,-103.0,442.0
0.2081447963800904,92.0,534.0
0.3576779026217229,191.0,725.0
-0.2868965517241379,-208.0,517.0
